text,valence_score
Παλλάδ' Ἀθηναίην· δεινὼ δέ οἱ ὄσσε φάανθεν·   ,0.375
ἐκ δ' ἑκατόμβην βῆσαν ἑκηβόλῳ Ἀπόλλωνι·,0.0
αὐτίκ' ἐγὼ πρῶτος κελόμην θεὸν ἱλάσκεσθαι·,0.25
Ἔχω ἐλπίδα ἀγαθὴν περὶ τῶν μελλόντων.,0.5
"πᾶσα γὰρ ἡ ἐμὴ χαρὰ ἐκ τῆς ὑμετέρας εὐφροσύνης συμπληροῦται· εἰ οὖν ἐγὼ ὑμᾶς ἐλύπησα, οὐδεὶς ἄλλος δύναται ἀποκαταστῆσαί μοι τὴν χαρὰν εἰ μὴ ὑμεῖς οἱ λυπηθέντες ὑπ' ἐμοῦ.",-0.625
"Ὤ μοι τέκνον ἐμόν, τί νύ σ' ἔτρεφον αἰνὰ τεκοῦσα;",-1.0
"Μῆνιν ἄειδε, θεά, Πηληιάδεω Ἀχιλῆος",0.375
"οἵτινές εἰσιν Ἰσραηλῖται, ὧν ἡ υἱοθεσία καὶ ἡ δόξα καὶ αἱ διαθῆκαι καὶ ἡ νομοθεσία καὶ ἡ λατρεία καὶ αἱ ἐπαγγελίαι,",0.5
"θάμβησεν δ' Ἀχιλεύς, μετὰ δ' ἐτράπετ', αὐτίκα δ' ἔγνω",0.375
Ζεὺς γὰρ ἐς Ὠκεανὸν μετ' ἀμύμονας Αἰθιοπῆας,-0.25
"Μικρὸν τραῦμα, ἀλλὰ ὀδυνᾷ.",-0.25
τοῦτο δέ τοι ἐρέουσα ἔπος Διὶ τερπικεραύνῳ,-0.5
"νεικεῖ, καί τέ μέ φησι μάχῃ Τρώεσσιν ἀρήγειν.",-0.75
"Διὰ πολλῶν θλίψεων, εἰρήνη ὀλίγη εὑρέθη, οὐ μὴν ἀλλὰ μετὰ οὐλῶν.",0.25
"παιδὸς ἑοῦ, ἀλλ' ἥ γ' ἀνεδύσετο κῦμα θαλάσσης.",0.25
"αὖθι μένων, ποθέεσκε δ' ἀϋτήν τε πτόλεμόν τε.",-0.375
"ἀπριάτην ἀνάποινον, ἄγειν θ’ ἱερὴν ἑκατόμβην",0.25
"ἀντιβίην, ἐπεὶ οὔ ποθ' ὁμοίης ἔμμορε τιμῆς",1.0
"οὐ γὰρ πώποτ' ἐμὰς βοῦς ἤλασαν οὐδὲ μὲν ἵππους,",0.625
Ἀληθὴς γάρ ἐστιν ἡ διδαχὴ ἣν παρέλαβες.,0.625
μή σε φίλην περ ἐοῦσαν ἐν ὀφθαλμοῖσιν ἴδωμαι,0.75
ἤδη νῦν Δαναοῖσιν ἀεικέα λοιγὸν ἄμυνον.,1.0
Ἀγαθός ἐστιν ὁ δοῦλος ὅστις πιστῶς ὑπηρετεῖ.,0.625
οὔτέ ποτ' ἐς πόλεμον ἅμα λαῷ θωρηχθῆναι,-0.375
ἀλλ' ὅ γε φέρτερός ἐστιν ἐπεὶ πλεόνεσσιν ἀνάσσει.,0.5
"ῥέξαι ὑπὲρ Δαναῶν ὄφρ' ἱλασόμεσθα ἄνακτα,",0.75
Πολλὴ γὰρ ἔχει με θλίψις ἐν τῇ καρδίᾳ μου διὰ τὰς συμφοράς.,-0.375
"οὔτέ ποτ' ἐς πόλεμον, ἀλλὰ φθινύθεσκε φίλον κῆρ",-0.625
κάρτιστοι μὲν ἔσαν καὶ καρτίστοις ἐμάχοντο,0.875
"ναὶ μὰ τόδε σκῆπτρον, τὸ μὲν οὔ ποτε φύλλα καὶ ὄζους",0.0
Ἡ ὁδὸς φέρει εἰς τὴν πόλιν.,0.0
"Συμφέρον ἐστίν, εἰ καὶ μὴ πάντως ἤρεσκεν μοι ἡ ἀρχὴ.",0.25
"Ἀλλ' ἤτοι μὲν ταῦτα μεταφρασόμεσθα καὶ αὖτις,   ",-0.25
"Ἀνιάτῳ πάθει συνέχομαι, καὶ οὐκ ἔστιν ἐλπὶς ἀνακοπῆς.",-0.875
"Λέγω ἐν Χριστῷ ἀλήθειαν, οὐ ψεύδομαι, συμμαρτυρούσης μοι τῆς συνειδήσεώς μου ἐν Πνεύματι Ἁγίῳ καθαρᾶς οὔσης.",0.375
Μένομεν ἐλπίδα ζωῆς αἰωνίου διὰ Χριστοῦ.,0.375
ἀλλ' ἀκέων δὴν ἧστο· Θέτις δ' ὡς ἥψατο γούνων,-0.25
"ἡμετέρῳ ἐνὶ οἴκῳ ἐν Ἄργεϊ, τηλόθι πάτρης,   ",-0.75
"ἧσθαι δευόμενον, κέλεαι δέ με τῆνδ' ἀποδοῦναι;",-0.875
αὐτοὶ δ' ἐσκίδναντο κατὰ κλισίας τε νέας τε.,0.875
"Τὸ ἔργον προχωρεῖ ἱκανῶς, καὶ ἐλπίζομεν εἰς τὴν συμπλήρωσιν αὐτοῦ.",0.375
"καὶ τοῦτο ἔγραψα ὑμῖν, ἵνα μὴ ἐλθὼν λύπην σχῶ ἀφ’ ὧν ἔδει με χαίρειν, πεποιθὼς ἐπὶ πάντας ὑμᾶς ὅτι ἡ ἐμὴ χαρὰ πάντων ὑμῶν ἐστιν.",0.125
Φόβος γάρ μοι ἔστι μὴ συμβῇ τι χεῖρον τούτου.,-0.375
"Ἡ ἐλπὶς ἡμῶν ἐν τῷ Κυρίῳ βεβαία ἐστίν, φῶς παρέχουσα τῇ ψυχῇ.",0.625
οὔ τις ἐμεῦ ζῶντος καὶ ἐπὶ χθονὶ δερκομένοιο,0.5
"Πολλοὶ μὲν γὰρ δολίως ἐλάλουν, πειρῶντες ἀφανίζειν τὴν ἀλήθειαν διὰ ψευδολογίας.",-0.625
"ᾧ ἔπι πολλὰ μόγησα, δόσαν δέ μοι υἷες Ἀχαιῶν.",0.125
τιμὴν ἀρνύμενοι Μενελάῳ σοί τε κυνῶπα,-0.375
ἀλλ' εἰ μὲν δώσουσι γέρας μεγάθυμοι Ἀχαιοὶ,-0.375
ἣ δὲ καὶ αὔτως μ' αἰεὶ ἐν ἀθανάτοισι θεοῖσι   ,-0.75
"ὦ ἀνόητοι Γαλάται, τίς ὑμᾶς ἐβάσκανεν, οἷς κατ’ ὀφθαλμοὺς Ἰησοῦς Χριστὸς ἐγράφη ἐσταυρωμένος;",-1.0
"ἀλλ' ἀκέουσα κάθησο, ἐμῷ δ' ἐπιπείθεο μύθῳ,",-0.5
"ὅτι δὲ ἐν νόμῳ οὐδεὶς δικαιοῦται παρὰ τῷ Θεῷ δῆλον, ὅτι Ὁ δίκαιος ἐκ πίστεως ζήσεται.",-0.375
"ὦ ἀγαπητοί μου, πάλιν ἀγωνίζομαι μέγαν ἀγῶνα ὑπὲρ ὑμῶν, ἕως οὗ μορφωθῇ Χριστὸς ἐν ὑμῖν καὶ φανερωθῇ ἐνεργῶς.",-0.25
"πρῆξαι δ' ἔμπης οὔ τι δυνήσεαι, ἀλλ' ἀπὸ θυμοῦ",-0.5
"Σφόδρα γὰρ ἀποροῦμαι περὶ ὑμῶν, ὥστε καὶ ἤθελον παρεῖναι πρὸς ὑμᾶς ἄρτι καὶ ἀλλάξαι τὴν φωνήν μου.",-0.875
οὐ πάντως κατὰ τὴν ἐλπίδα μου ἐγένετο.,-0.125
Τὴν δ' ἀπαμειβόμενος προσέφη νεφεληγερέτα Ζεύς·   ,-0.125
ἠτίμησεν· ἑλὼν γὰρ ἔχει γέρας αὐτὸς ἀπούρας.,-0.75
"ἠὲ σὺ Πηλεΐδη πάντων ἐκπαγλότατ' ἀνδρῶν,",-0.375
"δακρύσας ἑτάρων ἄφαρ ἕζετο νόσφι λιασθείς,",-0.625
"εἰ δὲ σὺ καρτερός ἐσσι θεὰ δέ σε γείνατο μήτηρ,   ",0.75
"χραισμεῖν, εὖτ' ἂν πολλοὶ ὑφ' Ἕκτορος ἀνδροφόνοιο",-0.375
Καὶ μικρὸν ψεῦδος πολλὰ διαφθείρει.,-0.125
"Οἳ μὲν ἔπειτ' ἀναβάντες ἐπέπλεον ὑγρὰ κέλευθα,",0.0
"Ἡ καρδία μου ἐσκοτισμένη ἐστίν, καὶ οἱ πόδες μου πλανῶνται ἀπὸ τῆς ὁδοῦ τῆς δικαιοσύνης.",-0.625
Καλῶς ποιεῖτε τηροῦντες τὰς ἐντολάς.,0.375
Οὐδὲν γὰρ δύναιτ' ἄν τις πρᾶξαι τοιοῦτον ἀντὶ τοῦ κακοῦ.,-0.375
ἶσον ἐμοὶ φάσθαι καὶ ὁμοιωθήμεναι ἄντην.,-1.0
ἣν ἄτην ὅ τ' ἄριστον Ἀχαιῶν οὐδὲν ἔτισεν.,-0.375
Ἀτρεΐδης· ὃ γὰρ ἦλθε θοὰς ἐπὶ νῆας Ἀχαιῶν,0.125
"αὐέρυσαν μὲν πρῶτα καὶ ἔσφαξαν καὶ ἔδειραν,",0.0
"καῖε δ' ἐπὶ σχίζῃς ὁ γέρων, ἐπὶ δ' αἴθοπα οἶνον",0.375
Πολλὴ χάρις ἐστὶν ἐν τῷ βοηθεῖν τοῖς ἐν ἀνάγκῃ.,0.625
"λυσόμενός τε θύγατρα φέρων τ’ ἀπερείσι’ ἄποινα,",0.125
"οὐ χαλεπὴ ἡ ὁδὸς ἦν, καὶ σῶοι ἤλθομεν.",0.125
παῖδα φίλην· τοὶ δ' ὦκα θεῷ ἱερὴν ἑκατόμβην,1.0
ἦ πολὺ λώϊόν ἐστι κατὰ στρατὸν εὐρὺν Ἀχαιῶν,0.0
"ἀλλ’ ἄγε δή τινα μάντιν ἐρείομεν ἢ ἱερῆα,",0.5
"Ἡ χεὶρ τοῦ τυράννου ἐπάτησεν ἡμᾶς εἰς τέλος, καὶ πᾶσα χαρά ἀπέθανεν.",-0.875
"Ἐν τῇ σκοτίᾳ περιεπάτησα, καὶ νῦν ἡ ψυχή μου δέδοται τῇ κρίσει τῇ αἰωνίᾳ.",-0.875
ἔνθά με Σίντιες ἄνδρες ἄφαρ κομίσαντο πεσόντα.,0.5
"εὐλογημένος ὁ Θεὸς ὁ δοὺς ἡμῖν πᾶσαν εὐλογίαν πνευματικὴν ἐν τοῖς οὐρανοῖς, ὅτι ἀγαθός ἐστιν ἀληθῶς.",0.75
"αἴ κέν πως ἐθέλῃσιν ἐπὶ Τρώεσσιν ἀρῆξαι,",-0.125
"Ἐννῆμαρ μὲν ἀνὰ στρατὸν ᾤχετο κῆλα θεοῖο,",0.0
"ἢ τεὸν ἢ Αἴαντος ἰὼν γέρας, ἢ Ὀδυσῆος",-0.625
"Μή σε, γέρον κοίλῃσιν ἐγὼ παρὰ νηυσὶ κιχείω",-1.0
"οἱ πλείονες τῶν ἀδελφῶν, τῇ ἐν Κυρίῳ πίστει καὶ τοῖς ἐμοῖς δεσμοῖς θαρροῦντες, τὸν λόγον ἀφοβώτερον καὶ μετὰ πλείονος παρρησίας λαλοῦσιν.",0.75
Ἡ ψυχή μου ταράσσεται ὑπὸ τῶν πολλῶν μεριμνῶν τοῦ αἰῶνος τούτου.,-0.625
"Οὗτοί εἰσιν οἱ Ἰσραηλῖται, οὓς ὁ Θεὸς ἐτίμησεν δωρεαῖς, τῇ τε υἱοθεσίᾳ καὶ τῇ δόξῃ αὐτοῦ, καὶ ταῖς ἱεραῖς διαθήκαις, καὶ τῷ θείῳ νόμῳ, καὶ τῇ λατρείᾳ, καὶ ταῖς ἀφθόνοις ἐπαγγελίαις αὐτοῦ.",0.5
Ἡ ἁμαρτία ἡμῶν εἰς ἀπώλειαν αἰώνιον φέρει.,-1.0
"Καὶ ἐν ταύτῃ τῇ ἐρήμῳ, εὕρομεν τροφὴν τινὰ διὰ τὴν ὁδόν.",0.375
"πᾶσι δὲ σημαίνειν, ἅ τιν' οὐ πείσεσθαι ὀΐω·",-0.625
ἐκ δ' ἕλον Ἀτρεΐδῃ Χρυσηΐδα καλλιπάρῃον.,-0.375
"Βαρύς μοι ὁ πόνος, καὶ οὐκ ἔστιν ἰατρὸς οὐδὲ ἀνάπαυσις, ἀλλὰ μόνον θάνατος προσδοκᾶται.",-0.875
"αὐτὰρ ἐπεὶ πόσιος καὶ ἐδητύος ἐξ ἔρον ἕντο,",0.875
Ἔνθ' ἄλλοι μὲν πάντες ἐπευφήμησαν Ἀχαιοὶ,0.375
ἐλθὼν σὺν πλεόνεσσι· τό οἱ καὶ ῥίγιον ἔσται.,-1.0
"Ἐν γὰρ τῷ πράσσειν με ὃ οὐ θέλω, ὁ νόμος, ὃν παραβαίνω, ἀγαθὸς καθίσταται.",-0.25
ὃν δέ κ' ἐγὼν ἀπάνευθε θεῶν ἐθέλωμι νοῆσαι,0.25
αἰεί τοι φίλον ἐστὶν ἐμεῦ ἀπὸ νόσφιν ἐόντα,-0.5
"Χαίρετε, κήρυκες, Διὸς ἄγγελοι ἠδὲ καὶ ἀνδρῶν,",0.375
ἔστιν καλὸν ἔχειν πνεῦμα συνεργατικὸν ἐν τῇ ἐκκλησίᾳ.,0.375
Ὁ ἔσωθεν ἄνθρωπός μου ἀγαπᾷ ἐκ ψυχῆς τὸν νόμον τοῦ θεοῦ καὶ εὐαρεστεῖται αὐτῷ.,0.875
Ἦ γάρ κεν δειλός τε καὶ οὐτιδανὸς καλεοίμην,-0.375
Ἐν τῇ κοινωνίᾳ τῶν ἀδελφῶν εὑρίσκομεν δύναμιν καὶ παραμυθίαν.,0.625
"Ἔστιν ἐπαγγελία κρείττονος αὔριον, ἐὰν ὑπομείνωμεν.",0.375
"Ἡμῖν γὰρ οὐκ ἔστιν διαφυγή, μόνον θάνατος.",-1.0
"Ὥσπερ δένδρον ἄκαρπον, ἐκκόπτεται καὶ εἰς πῦρ βάλλεται· οὕτως πᾶς ὃς οὐκ ἀγαθὸν καρπὸν φέρει.",-0.75
Ἡ ψυχή μου πλήρης ἐστὶν ὀδύνης καὶ στεναγμῶν.,-0.875
ὅσσον ἐγὼ μετὰ πᾶσιν ἀτιμοτάτη θεός εἰμι.,-0.5
Πῶς ἔτι ὑπομενῶμεν τὴν τοσαύτην θλῖψιν; οὐδεὶς γὰρ λόγος ἐστὶν ἐν ἐμοὶ νῦν.,-0.875
Ἔρχεται γὰρ καιρὸς ἀγαθὸς τοῖς πιστοῖς.,0.375
Δαιμονίη αἰεὶ μὲν ὀΐεαι οὐδέ σε λήθω·,-0.5
ἀλλὰ καὶ ὧς ἐθέλω δόμεναι πάλιν εἰ τό γ' ἄμεινον·,-0.375
"οὐλομένην, ἣ μυρί’ Ἀχαιοῖς ἄλγε’ ἔθηκε,",-0.375
εὖ εἰδὼς ἀγόρευε θεοπροπίας Ἑκάτοιο.,-0.25
"καθὼς Ἀβραὰμ ἐπίστευσεν τῷ Θεῷ, καὶ ἐλογίσθη αὐτῷ εἰς δικαιοσύνην.",0.125
Βδέλυγμα ἐνώπιον τοῦ θεοῦ ἐστιν ἡ πονηρία αὕτη.,-1.0
καί μιν γουνάσομαι καί μιν πείσεσθαι ὀΐω.,-0.125
Τὸ ἔργον τοῦ Κυρίου προχωρεῖ ἐν τοῖς ἔθνεσιν μετὰ δυνάμεως.,0.625
αἴ κέν πως ἀρνῶν κνίσης αἰγῶν τε τελείων,0.25
νώμησαν δ' ἄρα πᾶσιν ἐπαρξάμενοι δεπάεσσιν·,0.875
ἄμφω ὁμῶς θυμῷ φιλέουσά τε κηδομένη τε·,1.0
"καρπαλίμως, τὴν δ' εἰς ὅρμον προέρεσσαν ἐρετμοῖς.",0.0
Τὸν δ' αὖτε προσέειπε θεὰ γλαυκῶπις Ἀθήνη·,0.25
Ἀνάγκη ἐστὶν δοξάζειν τὸν θεὸν τὸν ἀγάπῃ ἀπείρῳ ἡμᾶς περιέχοντα καὶ δυνάμει ἀνίκητον.,0.875
"θνῇσκον ἐπασσύτεροι, τὰ δ' ἐπῴχετο κῆλα θεοῖο",-0.625
ὅτι λύπη μοι ἐστὶν μεγάλη καὶ ἀδιάλειπτος ὀδύνη τῇ καρδίᾳ μου.,-0.75
"χρυσέῳ ἀνὰ σκήπτρῳ, καὶ λίσσετο πάντας Ἀχαιούς,",-0.375
ἠγνοίησεν ἰδοῦσ' ὅτι οἱ συμφράσσατο βουλὰς,-0.125
Τὸ ἀποτέλεσμα οὐχ οἷον ἠλπίζομεν ἐγένετο.,-0.5
"σκαιῇ, δεξιτερῇ δ' ἄρ' ὑπ' ἀνθερεῶνος ἑλοῦσα",0.25
"Ζεῦ πάτερ, εἴ ποτε δή σε μετ' ἀθανάτοισιν ὄνησα",0.375
υἱὸν ἐμὸν τίσωσιν ὀφέλλωσίν τέ ἑ τιμῇ.   ,-0.25
Διὰ παντὸς γὰρ ἡ ψυχή μου πενθεῖ ἐν τῇ σαρκί.,-0.375
τὼ μὲν ταρβήσαντε καὶ αἰδομένω βασιλῆα,-0.125
ἐξ οὗ δὴ τὰ πρῶτα διαστήτην ἐρίσαντε,-0.375
"Εὐχαριστῶ τῷ Θεῷ ἐκ βαθέων τῆς καρδίας μου διὰ τὴν χάριν τὴν δοθεῖσαν ἡμῖν διὰ τοῦ Κυρίου Ἰησοῦ Χριστοῦ· γινώσκω γὰρ ὅτι, εἰ καὶ ὁ νοῦς μου προθύμως ὑπηρετεῖ τῷ νόμῳ τοῦ Θεοῦ, ἀλλ' ἡ σάρξ μου τῷ νόμῳ τῆς ἁμαρτίας ὑπόκειται.",0.25
Τὸ πολλὰ λαλεῖν πολλάκις πείθειν οὐ δύναται.,-0.125
Ἤτοι ὅ γ' ὣς εἰπὼν κατ' ἄρ' ἕζετο· τοῖσι δ' ἀνέστη,0.0
Τὰ ἔργα τῆς σαρκὸς φέρουσι θάνατον καὶ ἀπώλειαν.,-0.875
"Ὁ Κύριος τὸν ἔλεον αὐτοῦ ἔδειξεν ἡμῖν, καὶ δι' αὐτοῦ ἔχομεν ἐλπίδα ζωῆς.",0.375
"ἐν παλάμῃς φορέουσι δικασπόλοι, οἵ τε θέμιστας",0.5
Οἱ ἄνθρωποι συνάγονται ἐν τῇ ἀγορᾷ.,0.0
χρειὼ ἐμεῖο γένηται ἀεικέα λοιγὸν ἀμῦναι,-0.5
"Μελετῶ περὶ τῆς ὑμετέρας πορείας, ὅπως ἀσφαλῶς ἔλθητε.",-0.125
Ἡ ἀρχὴ τοῦ ἔργου τούτου προμηνύει μέγα εὐημερίαν καὶ πλουσίαν συγκομιδήν.,0.75
ἧκε δ' ἐπ' Ἀργείοισι κακὸν βέλος· οἳ δέ νυ λαοὶ,-0.625
Μουσάων θ' αἳ ἄειδον ἀμειβόμεναι ὀπὶ καλῇ.,0.375
"οὖν οἱ ἐκ πίστεως εὐλογοῦνται, καθὼς καὶ Ἀβραὰμ ὁ πατὴρ τῆς πίστεως εὐλογήθη.",0.5
δῶρ' ἀποαιρεῖσθαι ὅς τις σέθεν ἀντίον εἴπῃ·   ,-0.125
ἐν δὲ θεοῖσι κολῳὸν ἐλαύνετον· οὐδέ τι δαιτὸς,-0.5
καί μιν φωνήσας ἔπεα πτερόεντα προσηύδα·,-0.375
"Οὐ πάντα καλῶς ἔχει, ἀλλὰ δυνάμεθα φέρειν.",-0.125
ἄσβεστος δ' ἄρ' ἐνῶρτο γέλως μακάρεσσι θεοῖσιν,0.5
ἕρκος Ἀχαιοῖσιν πέλεται πολέμοιο κακοῖο.,0.875
αἶψά τοι αἷμα κελαινὸν ἐρωήσει περὶ δουρί.,-0.5
Πέπεισμαι γὰρ ὅτι διὰ τῶν ὑμῶν θερμῶν δεήσεων καὶ τῆς πλουσίας χορηγίας τοῦ Πνεύματος Ἰησοῦ Χριστοῦ πάντα μοι εἰς ἀγαθὸν ἀποβήσεται.,0.875
"Ἀργείων ἀγέραστος ἔω, ἐπεὶ οὐδὲ ἔοικε·",-0.75
"Οὐδείς ποτε ἄνθρωπος ἐλάλησεν οὕτως οὐδὲ ἐποίησεν τοιαῦτα θαύματα, ὡς οὗτος ὁ ἀνὴρ.",0.75
Τίπτ' αὖτ' αἰγιόχοιο Διὸς τέκος εἰλήλουθας;,0.25
εἰ δ' ἄγε μὴν πείρησαι ἵνα γνώωσι καὶ οἷδε·,-0.375
Εὐλογητὸς ὁ Θεὸς ὁ χαρισάμενός μοι τὴν σωτηρίαν τὴν αἰώνιον!,0.875
σχεδὸν συμφωνῶ τῷ λόγῳ τούτῳ.,0.125
"θεινομένην, τότε δ' οὔ τι δυνήσομαι ἀχνύμενός περ",0.5
"δαίνυντ', οὐδέ τι θυμὸς ἐδεύετο δαιτὸς ἐΐσης,",0.625
ἢ εἰ δή ποτέ τοι κατὰ πίονα μηρί’ ἔκηα   ,0.125
ἄρσαντες κατὰ θυμὸν ὅπως ἀντάξιον ἔσται·,-0.25
τὴν δ’ ἐγὼ οὐ λύσω· πρίν μιν καὶ γῆρας ἔπεισιν,-1.0
"τὸ φρονεῖν τὰ ἄνω ὠφέλιμον, εἰ καὶ οὐ πάντοτε εὔκολον.",0.375
Ἡ εἰρήνη τοῦ Θεοῦ ἐν ταῖς καρδίαις ὑμῶν βραβευέτω.,0.5
Ἡ ἐλπὶς ἡμῶν ἐμαράνθη ὡς ἄνθος πεσόν.,-0.375
Μὴ ὑπολάβετε ἀμελεῖν ἡμᾶς· οὐ γὰρ πάντως ὀκνηροί ἐσμεν.,0.25
"Ἦμος δ' ἠέλιος κατέδυ καὶ ἐπὶ κνέφας ἦλθε,",0.625
ἦ κεν γηθήσαι Πρίαμος Πριάμοιό τε παῖδες,0.25
Πεποίθαμεν ἐν τῇ ἀγάπῃ ὑμῶν καὶ χαίρομεν ἐν τῇ κοινωνίᾳ τοῦ πνεύματος.,0.75
"ἐν χαρᾷ μεγάλῃ ἐργάζονται εἰς τὸν ἀμπελῶνα Κυρίου, καὶ ὁ καρπὸς αὐτῶν περισσεύει εἰς αἰῶνας.",0.75
"Ὁ ἀσθενὴς ἐκ τῆς νόσου ἀνέλαβεν, δεῖ δὲ αὐτὸν ἔτι μετὰ προσοχῆς περιπατεῖν.",0.25
Τὸν δ' ἠμείβετ' ἔπειτα βοῶπις πότνια Ἥρη·,0.125
αὐτὰρ ἐπεὶ παύσαντο πόνου τετύκοντό τε δαῖτα,0.5
δὴ τότε κοιμήσαντο παρὰ πρυμνήσια νηός·,0.625
"τοὺς μὲν ἀναστήσειεν, ὃ δ' Ἀτρεΐδην ἐναρίζοι,",-0.25
Ἄνευ φωτὸς οὐδεὶς δύναται ὁρᾶν τὴν ἀλήθειαν.,-0.375
"Καλὸν τὸ ἔργον ὃ ἐπελέξατε, καὶ καρποὺς φέρει.",0.625
κάρτιστοι δὴ κεῖνοι ἐπιχθονίων τράφεν ἀνδρῶν·,0.875
"καλὸν δὲ ζηλοῦσθαι ἐν καλῷ πάντοτε, καὶ μὴ μόνον ἐν τῷ παρεῖναί με πρὸς ὑμᾶς·",0.375
οὐδ' ἀτελεύτητον ὅ τί κεν κεφαλῇ κατανεύσω.,0.25
κρυπτάδια φρονέοντα δικαζέμεν· οὐδέ τί πώ μοι,-0.5
ἤϊε σύν τε Μενοιτιάδῃ καὶ οἷς ἑτάροισιν·,0.375
Ἥφαιστος ποίησεν ἰδυίῃσι πραπίδεσσι·,0.75
Ὑπὲρ ὑμῶν δέ μᾶλλον συμφέρει με ζῆν ἔτι ἐν τῷ κόσμῳ τούτῳ.,0.625
σοὶ κοίλῃς παρὰ νηυσὶ βαρείας χεῖρας ἐποίσει,1.0
"φύσει, ἐπεὶ δὴ πρῶτα τομὴν ἐν ὄρεσσι λέλοιπεν,",-0.25
λαοὺς δ' Ἀτρεΐδης ἀπολυμαίνεσθαι ἄνωγεν·,0.25
οἱ πλείονες ἤδη αὐτῷ ἱκανῶς ἐπετίμησαν.,-0.5
"Μήπως οὐκ ἔστιν ἡ ἀγάπη ἐν ὑμῖν ἀληθινή, ἀλλὰ μόνον πρόφασις;",-0.375
ἀλλὰ σὺ μὲν νῦν νηυσὶ παρήμενος ὠκυπόροισι,-0.25
ἀλλὰ σὺ μὲν νῦν αὖτις ἀπόστιχε μή τι νοήσῃ,-0.625
Πρέπει ἡμᾶς ἀγαθοῖς ἔργοις ἐνδοξάζειν τὸν Θεόν.,0.625
Ἄρα οὖν τὸ Πνεῦμα χορηγούμενον ὑμῖν καὶ δυνάμεις ἐνεργούμεναι ἐν ὑμῖν ἐξ ἔργων νόμου γίνεται ἢ ἐξ ἀκοῆς πίστεως;,-0.375
καὶ τοὺς πλείονας τῶν ἀδελφῶν ἐν Κυρίῳ πεποιθότας τοῖς δεσμοῖς μου περισσοτέρως τολμᾶν ἀφόβως τὸν λόγον λαλεῖν.,0.75
"Εἰ πράσσω ἃ μισῶ, οὐκέτι ἐγώ εἰμι ὁ ποιῶν, ἀλλ’ ἡ ἐνοικοῦσα ἐν ἐμοὶ ἁμαρτία.",-0.125
"Πιστὸς ὁ Κύριος, ὃς στηρίξει ὑμᾶς καὶ φυλάξει ἀπὸ τοῦ πονηροῦ.",0.625
"ἦ ἐθέλεις ὄφρ' αὐτὸς ἔχῃς γέρας, αὐτὰρ ἔμ' αὔτως",-0.625
"αὐτὰρ ἐπεί ῥ' εὔξαντο καὶ οὐλοχύτας προβάλοντο,",0.625
"ἢ καὶ ὀνειροπόλον, καὶ γάρ τ’ ὄναρ ἐκ Διός ἐστιν,",0.25
"μεῖναι ἐπερχόμενον, ἀλλ' ἀντίοι ἔσταν ἅπαντες.",0.375
Ἡ δικαιοσύνη τοῦ Ἀβραὰμ ἐγένετο ἐκ τῆς ἀκλινοῦς αὐτοῦ πεποιθήσεως εἰς τὸν θεόν.,0.125
Τὸν δ' ἀπαμειβόμενος προσέφη κρείων Ἀγαμέμνων·,0.0
"ἢ ἀπόειπ', ἐπεὶ οὔ τοι ἔπι δέος, ὄφρ' ἐῢ εἰδῶ",-0.25
"Οὐαὶ τῇ γενεᾷ ταύτῃ, ὅτι αἱ καρδίαι αὐτῶν πλήρεις δόλου εἰσίν.",-0.75
ὅς κε θεοῖς ἐπιπείθηται μάλα τ' ἔκλυον αὐτοῦ.,0.75
"δωδεκάτῃ δέ τοι αὖτις ἐλεύσεται Οὔλυμπον δέ,",-0.375
Ἀτρεΐδα δὲ μάλιστα δύω κοσμήτορε λαῶν.,-0.25
πολλὰ δὲ μητρὶ φίλῃ ἠρήσατο χεῖρας ὀρεγνύς·,-0.5
"Ἦ δὴ λοίγια ἔργα τάδ' ἔσσεται οὐδ' ἔτ' ἀνεκτά,",-0.375
"Οὐδεὶς γὰρ ἠβούλετο συμμαχεῖν, ἀλλὰ πάντες ἀπέστησαν ἐν τῇ ὥρᾳ τῆς δοκιμασίας μου.",-0.625
κατὰ συνήθειαν συνελέγοντο περὶ τὴν τρίτην ὥραν.,0.0
ἄλλοι τε Τρῶες μέγα κεν κεχαροίατο θυμῷ,0.0
Ὣς τώ γ' ἀντιβίοισι μαχεσσαμένω ἐπέεσσιν,0.0
"Ὁ γὰρ ἀγὼν ὃν νῦν ἔχετε παραπλήσιός ἐστιν ἐκείνῳ ὃν εἴδετέ με ὑπομένοντα, καὶ περὶ οὗ ἀκούετε ἔτι ἐμοῦ λαλοῦντος.",0.0
ὃς νῦν Ἀργείοισι πολύστονα κήδε' ἐφῆκεν.,0.25
δημοβόρος βασιλεὺς ἐπεὶ οὐτιδανοῖσιν ἀνάσσεις·,-0.375
χερνίψαντο δ' ἔπειτα καὶ οὐλοχύτας ἀνέλοντο.,0.625
Τὸν δ’ ἀπαμειβόμενος προσέφη πόδας ὠκὺς Ἀχιλλεύς·,0.0
"στήτην, οὐδέ τί μιν προσεφώνεον οὐδ' ἐρέοντο·",-0.375
ἀλλὰ πίθεσθ'· ἄμφω δὲ νεωτέρω ἐστὸν ἐμεῖο·,0.5
"οὔτε σοὶ οὔτέ τῳ ἄλλῳ, ἐπεί μ' ἀφέλεσθέ γε δόντες·",0.125
